Val,EpisodeID,SceneID,VehicleArrayID,VehicleName,x,y,z,rays,LOS
I,1723,0,0,flow7.2039,756.3396890256,416.25135154605,1.59,25,LOS=0
I,1723,0,1,flow7.2042,733.8510448064001,428.29016415415003,1.59,25,LOS=0
I,1723,0,2,flow7.2044,693.7417204288499,448.14603485140003,3.2,25,LOS=0
V,1723,0,3,flow8.972,749.8413611511501,658.8183731515501,3.2,25,LOS=1
V,1723,0,4,flow8.973,753.0771400516,612.5803838458501,1.59,25,LOS=1
V,1723,0,5,flow8.975,761.0795835507499,498.2286594791,3.2,25,LOS=1
I,1723,0,6,flow8.979,705.3156123041999,447.49415721955,1.59,25,LOS=0
V,1723,0,7,flow9.1011,753.89445893075,668.7254521065,1.59,25,LOS=1
I,1723,0,8,flow9.1012,792.2006894840999,670.4207799507001,4.3,3,LOS=0
V,1723,0,9,flow9.1014,758.75875149585,578.6389523262501,1.59,25,LOS=1
I,1724,0,0,flow7.2050,801.0971779563499,386.94896686685,1.59,25,LOS=0
I,1724,0,1,flow7.2051,774.61815513785,403.3323927284,3.2,25,LOS=1
I,1724,0,2,flow7.2052,739.83173285755,428.80149800915,1.59,25,LOS=0
I,1724,0,3,flow7.2053,690.6555487333501,451.9071360274,1.59,25,LOS=0
I,1724,0,4,flow7.2055,665.7882691907,452.00815241745,1.59,25,LOS=0
I,1724,0,5,flow8.977,731.10217799825,676.9765535095501,1.59,25,LOS=1
V,1724,0,6,flow8.978,749.1714165134,666.54662149905,1.59,25,LOS=1
V,1724,0,7,flow9.1017,762.34172682045,480.1931357907,3.2,25,LOS=1
I,1724,0,8,flow9.1018,720.43780737405,439.30453351845,3.2,25,LOS=0
I,1724,0,9,flow9.1019,704.9918668797,443.91923165735,1.59,25,LOS=0
I,1725,0,0,flow7.2057,819.1729818190499,368.7271257762,1.59,25,LOS=0
I,1725,0,1,flow7.2058,710.4859741224,440.94382559475,4.3,1,LOS=0
I,1725,0,2,flow7.2061,666.6416480717,451.8903360903,1.59,25,LOS=0
V,1725,0,3,flow8.982,760.2707537958499,509.78651392705,1.59,25,LOS=1
I,1725,0,4,flow8.983,745.6319479579,425.66031520875003,1.59,25,LOS=0
I,1725,0,5,flow9.1018,784.6174536400499,670.39164382955,3.2,25,LOS=0
V,1725,0,6,flow9.1019,753.5401193063001,668.21074694275,1.59,25,LOS=1
V,1725,0,7,flow9.1022,764.60810679495,447.80747031584997,3.2,25,LOS=1
I,1725,0,8,flow9.1025,712.56121673215,443.57020481195,3.2,25,LOS=0
I,1725,0,9,flow9.1026,667.38950109915,455.1192149066,1.59,25,LOS=0
I,1726,0,0,flow7.2065,781.6519982966499,397.8692804611,3.2,25,LOS=1
I,1726,0,1,flow8.984,746.62673124195,672.13219859765,3.2,25,LOS=1
V,1726,0,2,flow8.987,762.8172193152,473.39853777844996,1.59,25,LOS=1
V,1726,0,3,flow8.988,764.63673666805,447.39836085315,1.59,25,LOS=1
I,1726,0,4,flow8.990,740.3971062341,428.49531261845004,1.59,25,LOS=0
V,1726,0,5,flow9.1025,753.93330863475,647.58968786335,3.2,25,LOS=1
I,1726,0,6,flow9.1029,723.2707808832,437.77029944145,1.59,25,LOS=0
I,1726,0,7,flow9.1030,703.94900810995,448.2342597012,1.59,25,LOS=0
I,1726,0,8,flow9.1032,681.25884860805,453.204431661,1.59,25,LOS=0
I,1726,0,9,flow9.1033,665.8884437864,455.3264488368,1.59,25,LOS=0
I,1727,0,0,flow7.2069,790.48892612195,391.00573122950004,1.59,25,LOS=1
I,1727,0,1,flow7.2074,747.5130923483,420.89130255775,1.59,25,LOS=0
I,1727,0,2,flow7.2075,730.3562509762,430.1828157335,1.59,25,LOS=0
I,1727,0,3,flow7.2076,675.8669494230501,450.61670353825,1.59,25,LOS=0
I,1727,0,4,flow8.996,744.3364570149,426.36190537355003,1.59,25,LOS=0
I,1727,0,5,flow8.997,693.7822101956,451.47547340025005,1.59,25,LOS=0
I,1727,0,6,flow8.998,676.9764897635,453.79564829624996,1.59,25,LOS=0
V,1727,0,7,flow9.1030,754.3355200756,641.8424900442001,1.59,25,LOS=1
V,1727,0,8,flow9.1032,757.5958179634999,595.25610535125,1.59,25,LOS=1
V,1727,0,9,flow9.1033,761.83827521825,534.6356490278499,1.59,25,LOS=1
I,1728,0,0,flow7.2083,797.25062380005,385.75399150495,3.2,25,LOS=0
I,1728,0,1,flow7.2084,766.4844214786001,409.63047909295,1.59,25,LOS=1
I,1728,0,2,flow7.2085,734.46050798295,427.96010135225004,1.59,25,LOS=0
I,1728,0,3,flow7.2088,670.1065816552,451.41197207435,4.3,0,LOS=0
V,1728,0,4,flow8.1000,759.3266402889,523.2775192090501,1.59,25,LOS=1
I,1728,0,5,flow8.996,678.55090757775,677.3935236691,1.59,25,LOS=0
V,1728,0,6,flow8.997,748.33962001465,670.2699147405499,1.59,25,LOS=1
V,1728,0,7,flow8.998,752.23603979,624.59937095695,1.59,25,LOS=1
V,1728,0,8,flow9.1035,757.5257586327,596.2571828748501,1.59,25,LOS=1
I,1728,0,9,flow9.1038,672.1912851928,454.45628712825,1.59,25,LOS=0
I,1729,0,0,flow7.2091,807.7518315528,381.78109024210005,1.59,25,LOS=0
I,1729,0,1,flow7.2092,804.9794003543,379.75113175225,3.2,25,LOS=0
I,1729,0,2,flow7.2095,738.59927291525,425.7186987499,1.59,25,LOS=0
I,1729,0,3,flow7.2097,674.0381887582,450.8691797473,3.2,25,LOS=0
V,1729,0,4,flow8.1002,756.9896498657,556.6721798214501,1.59,25,LOS=1
I,1729,0,5,flow8.1003,750.95181737535,423.09818122565,4.3,19,LOS=0
V,1729,0,6,flow9.1038,752.8478954534501,663.0991528740001,1.59,25,LOS=1
V,1729,0,7,flow9.1040,762.25874290805,528.62758773305,1.59,25,LOS=1
I,1729,0,8,flow9.1042,737.4100397554,430.11299777055,1.59,25,LOS=0
I,1729,0,9,flow9.1044,665.97631968275,455.31431681009997,1.59,25,LOS=0
I,1730,0,0,flow7.2103,774.38359886015,403.51457013115,1.59,25,LOS=1
I,1730,0,1,flow7.2105,705.21479149015,443.79850390155,4.3,0,LOS=0
I,1730,0,2,flow7.2107,672.40391610445,451.0948052062,1.59,15,LOS=0
I,1730,0,3,flow8.1003,718.06956526845,677.07996129715,4.3,10,LOS=0
V,1730,0,4,flow8.1005,762.22401695645,481.87516277755003,1.59,25,LOS=1
V,1730,0,5,flow8.1006,764.5628039753,448.45482953044996,1.59,25,LOS=1
I,1730,0,6,flow8.1007,762.4710181798,420.9111749154,1.59,25,LOS=1
I,1730,0,7,flow9.1042,793.57256509645,670.42605093725,1.59,25,LOS=0
V,1730,0,8,flow9.1045,762.0062192913,532.2358967772,4.3,11,LOS=0
I,1730,0,9,flow9.1046,731.9464237679,433.07189089275,1.59,25,LOS=0
I,1731,0,0,flow7.2113,820.77496282465,367.4828839178,1.59,25,LOS=0
I,1731,0,1,flow7.2114,792.9330816249001,389.1073812649,1.59,25,LOS=1
I,1731,0,2,flow7.2115,777.1936828459,401.3320073489,1.59,25,LOS=1
I,1731,0,3,flow7.2116,740.02104665195,424.94871847665,3.2,25,LOS=0
V,1731,0,4,flow8.1008,753.41143979245,607.8033739453,3.2,25,LOS=1
V,1731,0,5,flow8.1009,755.24824590045,581.55614760755,1.59,25,LOS=1
I,1731,0,6,flow8.1010,690.4269707875501,451.9386931876,1.59,25,LOS=0
I,1731,0,7,flow8.1011,668.3486666275,451.65466743114996,1.59,25,LOS=0
V,1731,0,8,flow9.1048,761.9879064796501,532.49756847595,1.59,25,LOS=1
I,1731,0,9,flow9.1051,673.6311124367,454.25750653805005,1.59,25,LOS=0
I,1732,0,0,flow7.2119,803.6809658826,384.9424466124,1.59,25,LOS=0
I,1732,0,1,flow7.2122,737.4910418218001,426.3188758794,1.59,25,LOS=0
I,1732,0,2,flow7.2123,717.8762815591999,440.69176152515,1.59,25,LOS=0
I,1732,0,3,flow7.2124,670.6821821154,451.332505458,1.59,25,LOS=0
V,1732,0,4,flow8.1010,750.0244998787,656.20139381275,1.59,25,LOS=1
V,1732,0,5,flow8.1011,752.2671483258,624.15484239395,1.59,25,LOS=1
V,1732,0,6,flow8.1013,765.5604570675,434.19876493925,1.59,25,LOS=1
V,1732,0,7,flow9.1051,754.71034555775,636.4866100900499,1.59,25,LOS=1
V,1732,0,8,flow9.1053,762.6443706113,523.11735488055,1.59,25,LOS=1
I,1732,0,9,flow9.1054,747.250272813,424.78389009135003,3.2,25,LOS=0
I,1733,0,0,flow7.2125,791.6689064527,390.0892528727,1.59,25,LOS=1
I,1733,0,1,flow7.2126,767.17644877825,409.07141018289997,3.2,25,LOS=1
I,1733,0,2,flow9.1054,806.18333417755,670.47450372225,3.2,25,LOS=0
I,1733,0,3,flow9.1055,771.94607198585,670.34295816045,1.59,25,LOS=0
V,1733,0,4,flow9.1058,758.5836203549,581.14140056365,4.3,25,LOS=0
I,1733,0,5,flow9.1059,763.1629636492501,422.8525016084,3.2,25,LOS=1
V,1733,0,6,flow9.1060,764.3635183336501,451.30254182795,4.3,25,LOS=0
I,1733,0,7,flow9.1062,732.58352565045,432.72685998595,1.59,25,LOS=0
I,1733,0,8,flow9.1064,673.66552454905,454.25275564865,3.2,25,LOS=0
I,1733,0,9,flow9.1065,680.5194309497499,449.9743882691,4.3,0,LOS=0
I,1734,0,0,flow7.2137,774.3988150617,403.50275186684996,1.59,25,LOS=1
I,1734,0,1,flow7.2139,665.43959757995,452.0562895456,1.59,25,LOS=0
I,1734,0,2,flow8.1015,675.2311070561,677.4198647593,1.59,25,LOS=0
I,1734,0,3,flow8.1018,727.5812407209,435.43591320409996,1.59,25,LOS=0
I,1734,0,4,flow8.1020,672.0888553085499,451.138302071,1.59,25,LOS=0
I,1734,0,5,flow9.1062,770.872159465,670.3388320003,1.59,25,LOS=0
V,1734,0,6,flow9.1063,752.73227473745,664.8812508783,1.59,25,LOS=1
V,1734,0,7,flow9.1064,759.3713318242501,569.8857942361001,3.2,25,LOS=1
V,1734,0,8,flow9.1065,754.8397117111999,634.6380975919001,4.3,22,LOS=0
I,1734,0,9,flow9.1067,740.8358139908,428.2577246608,1.59,25,LOS=0
I,1735,0,0,flow7.2143,800.93553884295,382.89195660875,1.59,25,LOS=0
I,1735,0,1,flow7.2144,685.5963371130999,452.60560389985005,1.59,25,LOS=0
I,1735,0,2,flow8.1018,711.22525996695,677.13426771165,1.59,25,LOS=0
V,1735,0,3,flow8.1021,756.10996984615,569.24245627915,1.59,25,LOS=1
V,1735,0,4,flow8.1022,761.29751909565,495.11444750575004,1.59,25,LOS=1
V,1735,0,5,flow8.1023,763.1272006306,468.96902847385,1.59,25,LOS=1
V,1735,0,6,flow9.1068,757.63909139805,594.63777140225,1.59,25,LOS=1
V,1735,0,7,flow9.1069,760.84716031635,548.7976862656999,1.59,25,LOS=1
I,1735,0,8,flow9.1071,753.67352879075,421.5644038024,1.59,25,LOS=1
I,1735,0,9,flow9.1073,724.8744316904999,436.90182124765,1.59,25,LOS=0
I,1736,0,0,flow7.2150,789.78357730055,395.73489261400005,1.59,25,LOS=1
I,1736,0,1,flow7.2151,792.92972626555,389.10998733735,1.59,25,LOS=1
I,1736,0,2,flow7.2154,724.2063900743,433.51335381795,1.59,25,LOS=0
I,1736,0,3,flow8.1024,725.07569568885,677.0243708748001,1.59,25,LOS=0
V,1736,0,4,flow8.1025,758.0237795303999,541.89487956395,4.3,12,LOS=0
I,1736,0,5,flow9.1072,783.89010457525,670.388849227,1.59,25,LOS=0
V,1736,0,6,flow9.1075,756.85637723235,605.8219712759001,1.59,25,LOS=1
V,1736,0,7,flow9.1076,762.9951146955,470.85648377985,1.59,25,LOS=1
I,1736,0,8,flow9.1078,678.63164440275,453.56713989885,1.59,25,LOS=0
I,1736,0,9,flow9.1079,667.3881079441501,455.1194072437,1.59,25,LOS=0
I,1737,0,0,flow7.2162,816.1821722857,371.0500561973,3.2,25,LOS=0
I,1737,0,1,flow7.2164,677.7223490526001,450.36054958995,3.2,25,LOS=0
V,1737,0,2,flow8.1027,760.47653346285,506.84600459834996,1.59,25,LOS=1
I,1737,0,3,flow9.1077,788.5802211555,670.4068694769,1.59,25,LOS=0
V,1737,0,4,flow9.1078,753.1903580835999,658.20570559375,1.59,25,LOS=1
V,1737,0,5,flow9.1079,754.19650515885,643.8288736852501,1.59,25,LOS=1
V,1737,0,6,flow9.1081,758.3501185131499,584.4779075336,1.59,25,LOS=1
I,1737,0,7,flow9.1083,765.29461868595,425.2954426918,1.59,25,LOS=1
I,1737,0,8,flow9.1085,727.21016274285,435.6368753653,3.2,25,LOS=0
I,1737,0,9,flow9.1086,712.9156978193,439.62797675905,1.59,25,LOS=0
I,1738,0,0,flow7.2168,785.2667027768,395.06177737315,1.59,25,LOS=1
I,1738,0,1,flow7.2169,765.9117798637,409.96315718405,4.3,15,LOS=0
I,1738,0,2,flow7.2170,738.18354274485,429.69409704969996,1.59,25,LOS=0
I,1738,0,3,flow7.2171,746.8091867103001,421.27251191725,1.59,25,LOS=0
I,1738,0,4,flow7.2173,691.6763267045001,448.43408242195,3.2,25,LOS=0
I,1738,0,5,flow7.2174,667.9179642481,451.7141296156,1.59,25,LOS=0
I,1738,0,6,flow8.1032,759.20868215175,420.0691007696,1.59,25,LOS=1
I,1738,0,7,flow8.1034,671.4960116461,454.55227564805,3.2,25,LOS=0
V,1738,0,8,flow9.1085,758.8742177245,670.2103580207,3.2,25,LOS=1
V,1738,0,9,flow9.1086,753.5124509744501,653.60332144535,1.59,25,LOS=1
I,1739,0,0,flow7.2179,780.99488307515,398.3796549671,1.59,25,LOS=1
I,1739,0,1,flow7.2180,756.7412175978,416.03299759875,1.59,25,LOS=0
I,1739,0,2,flow8.1032,663.0632616330499,677.51641101605,1.59,25,LOS=0
V,1739,0,3,flow8.1033,748.86962841765,668.8030179341999,1.59,25,LOS=1
I,1739,0,4,flow8.1037,760.7912291161,422.49023856384997,4.3,24,LOS=0
I,1739,0,5,flow8.1039,676.6236931851499,453.8443549118,1.59,25,LOS=0
I,1739,0,6,flow9.1088,808.31370468315,670.4826889791,1.59,25,LOS=0
I,1739,0,7,flow9.1089,743.9620439409,426.5646736999,3.2,25,LOS=0
I,1739,0,8,flow9.1090,728.6644557955,434.84928382864996,1.59,25,LOS=0
I,1739,0,9,flow9.1091,683.3177771718,449.58805239725,3.2,25,LOS=0
I,1740,0,0,flow7.2189,700.6387787762001,449.7752568272,1.59,25,LOS=0
V,1740,0,1,flow8.1038,747.7173989081,671.86839484805,1.59,25,LOS=1
V,1740,0,2,flow8.1040,759.5255600534,520.43503514995,1.59,25,LOS=1
V,1740,0,3,flow8.1041,761.3463879287,494.41613138155003,1.59,25,LOS=1
V,1740,0,4,flow8.1042,764.3213185131,451.90556042515004,1.59,25,LOS=1
I,1740,0,5,flow8.1043,763.3831885113,421.46322455675,1.59,25,LOS=1
I,1740,0,6,flow8.1044,667.9726759456,451.7065761931,3.2,25,LOS=0
I,1740,0,7,flow9.1089,808.71072434215,670.4842143982501,3.2,25,LOS=0
I,1740,0,8,flow9.1090,776.3854608943,670.3600150707,1.59,25,LOS=0
I,1740,0,9,flow9.1094,739.16616048175,425.41169332975,4.3,12,LOS=0
I,1741,0,0,flow7.2194,755.66129762705,416.59921387714996,1.59,25,LOS=1
I,1741,0,1,flow7.2195,735.4765003358,427.40987732625,1.59,25,LOS=0
I,1741,0,2,flow7.2197,678.4345550066,450.262223405,3.2,25,LOS=0
I,1741,0,3,flow8.1043,686.82694097965,677.32785715065,1.59,25,LOS=0
V,1741,0,4,flow8.1044,756.48631672845,563.8646095061999,3.2,25,LOS=1
I,1741,0,5,flow8.1046,749.053932217,423.80709461055,1.59,25,LOS=0
V,1741,0,6,flow9.1097,762.29157894315,528.1583937467999,1.59,25,LOS=1
V,1741,0,7,flow9.1098,763.90355580005,457.87522289385004,1.59,25,LOS=1
I,1741,0,8,flow9.1099,764.8494683837,423.95655878585,1.59,25,LOS=1
I,1741,0,9,flow9.1100,667.6871777848,455.0781180684,1.59,25,LOS=0
I,1742,0,0,flow7.2204,729.6934714317999,434.29200687225,1.59,25,LOS=0
I,1742,0,1,flow7.2205,726.3140765097,432.37190849825004,1.59,25,LOS=0
I,1742,0,2,flow7.2206,681.7840892602001,449.79979126355,1.59,25,LOS=0
I,1742,0,3,flow8.1047,681.74729778505,677.368161783,1.59,25,LOS=0
V,1742,0,4,flow8.1048,751.4423813326,635.9404336175501,1.59,25,LOS=1
V,1742,0,5,flow8.1049,764.58834536375,448.08985328165,4.3,25,LOS=0
I,1742,0,6,flow8.1052,669.2201931498,454.86647205304996,1.59,25,LOS=0
V,1742,0,7,flow9.1100,752.8079285809,663.6702393707501,1.59,25,LOS=1
I,1742,0,8,flow9.1102,687.7839950021,452.30357882835,1.59,25,LOS=0
I,1742,0,9,flow9.1103,667.631747553,451.75364430310003,1.59,25,LOS=0
I,1743,0,0,flow7.2210,760.79526064095,413.5039234172,3.2,25,LOS=0
V,1743,0,1,flow8.1051,749.99433992235,656.632367555,4.3,25,LOS=0
I,1743,0,2,flow8.1053,741.0871165153001,428.12162847235004,1.59,25,LOS=0
I,1743,0,3,flow8.1054,728.04432412805,435.18512429215,4.3,3,LOS=0
V,1743,0,4,flow9.1102,753.37963221995,655.5011681466001,1.59,25,LOS=1
I,1743,0,5,flow9.1106,748.9208238573,423.87918119405003,1.59,25,LOS=0
I,1743,0,6,flow9.1107,761.074523837,422.6011854997,4.3,19,LOS=0
I,1743,0,7,flow9.1109,681.8331264032,449.7930212623,1.59,25,LOS=0
I,1743,0,8,flow9.1110,670.5154766107,454.68764698085,1.59,25,LOS=0
I,1743,0,9,flow9.1111,666.3114488024501,451.9359229521,1.59,25,LOS=0
I,1744,0,0,flow7.2215,783.5085656499,396.4273040545,4.3,21,LOS=0
I,1744,0,1,flow7.2217,727.8779358111,435.27523407440003,1.59,25,LOS=0
I,1744,0,2,flow7.2218,689.5302620399,448.73036518945,3.2,25,LOS=0
I,1744,0,3,flow7.2219,675.60019756925,453.9856573239,1.59,25,LOS=0
V,1744,0,4,flow8.1056,761.6152893991,490.57363667,3.2,25,LOS=1
I,1744,0,5,flow8.1057,753.6721338438999,421.5650461627,1.59,25,LOS=1
V,1744,0,6,flow9.1109,756.1708904365,615.6168896152001,1.59,25,LOS=1
V,1744,0,7,flow9.1111,761.07937843685,545.4795223845499,1.59,25,LOS=1
I,1744,0,8,flow9.1112,766.6350551057001,466.0944786166,1.59,25,LOS=0
I,1744,0,9,flow9.1115,666.15568279375,451.95742779535,1.59,25,LOS=0
I,1745,0,0,flow7.2225,811.05361808135,375.033350501,3.2,25,LOS=0
I,1745,0,1,flow7.2226,677.7160672555001,453.69354323405,3.2,25,LOS=0
V,1745,0,2,flow8.1058,761.36674612265,494.12522091355,4.3,21,LOS=0
I,1745,0,3,flow8.1059,712.2027137422,443.76435682295,1.59,25,LOS=0
V,1745,0,4,flow9.1114,759.68093711335,670.29583336265,1.59,25,LOS=1
V,1745,0,5,flow9.1115,754.9293459263499,633.35731461755,1.59,25,LOS=1
V,1745,0,6,flow9.1116,756.1584395892,615.7947997273,1.59,25,LOS=1
I,1745,0,7,flow9.1119,726.66191124415,435.93378817775,4.3,3,LOS=0
I,1745,0,8,flow9.1120,699.6339443164,446.75930391320003,1.59,25,LOS=0
I,1745,0,9,flow9.1121,666.6353564633,451.89120470119997,1.59,17,LOS=0
I,1746,0,0,flow7.2230,760.5242794448,413.87223868105,1.59,25,LOS=1
I,1746,0,1,flow7.2231,726.2913159459999,432.38423478105,1.59,25,LOS=0
I,1746,0,2,flow7.2232,702.9352392144999,445.03302542824997,1.59,24,LOS=0
I,1746,0,3,flow8.1063,731.27735377605,433.43423454975004,1.59,25,LOS=0
V,1746,0,4,flow9.1121,756.3038936882,613.7164066344501,1.59,25,LOS=1
V,1746,0,5,flow9.1123,764.19169761595,453.75779132195,3.2,25,LOS=1
I,1746,0,6,flow9.1124,747.661691198,424.56108105195,1.59,25,LOS=0
I,1746,0,7,flow9.1125,739.4916715506,428.98566268405,1.59,25,LOS=0
I,1746,0,8,flow9.1127,709.7295925834,445.10370812509996,3.2,25,LOS=0
I,1746,0,9,flow9.1128,682.13583302425,453.0833563858,1.59,25,LOS=0
I,1747,0,0,flow7.2241,821.8189379488,366.67203937964996,1.59,25,LOS=0
I,1747,0,1,flow7.2242,766.878918037,409.29622169935,3.2,25,LOS=1
I,1747,0,2,flow7.2243,751.1085470544,418.9689425745,1.59,25,LOS=0
I,1747,0,3,flow7.2244,713.41433756435,439.35793184454997,4.3,1,LOS=0
I,1747,0,4,flow7.2245,695.9186187442999,447.8450759897,1.59,25,LOS=0
V,1747,0,5,flow8.1064,758.8899943446,529.51701551715,1.59,25,LOS=1
V,1747,0,6,flow9.1128,755.6508053513501,623.0483835102,1.59,25,LOS=1
V,1747,0,7,flow9.1129,760.22562503035,557.67880171325,3.2,25,LOS=1
V,1747,0,8,flow9.1131,764.10692791535,454.96911651824996,1.59,25,LOS=1
I,1747,0,9,flow9.1133,745.3982883586,425.78685663895,1.59,25,LOS=0
I,1748,0,0,flow8.1065,713.06218567855,677.1196925510001,1.59,25,LOS=0
I,1748,0,1,flow8.1068,764.90315739975,424.1160595723,1.59,25,LOS=1
I,1748,0,2,flow8.1070,746.32191906425,425.28665227825,1.59,25,LOS=0
I,1748,0,3,flow8.1071,717.1228166122501,441.09981038045,3.2,25,LOS=0
I,1748,0,4,flow9.1133,820.27176654305,670.5286339485999,1.59,25,LOS=0
I,1748,0,5,flow9.1134,738.1571210295999,429.70840607725,1.59,25,LOS=0
I,1748,0,6,flow9.1135,729.3985603256,434.45171986189996,1.59,25,LOS=0
I,1748,0,7,flow9.1136,691.7008249191,451.7628266195,4.3,0,LOS=0
I,1748,0,8,flow9.1137,673.44555132115,454.28312485315,3.2,25,LOS=0
I,1748,0,9,flow9.1138,666.3128390535,451.93573101594995,1.59,18,LOS=0
I,1749,0,0,flow7.2256,775.4402568248499,402.69387496365005,3.2,25,LOS=1
I,1749,0,1,flow7.2258,726.0841435503501,432.49643171765,3.2,25,LOS=0
I,1749,0,2,flow7.2259,694.9949875596,447.97591261984996,1.59,25,LOS=0
V,1749,0,3,flow8.1071,748.6593446185,667.8207731636,3.2,25,LOS=1
I,1749,0,4,flow8.1073,750.0283735886001,423.27937306515,1.59,25,LOS=0
I,1749,0,5,flow9.1135,775.03589288855,670.3548297938501,1.59,25,LOS=0
V,1749,0,6,flow9.1136,754.4423049466,640.31664141025,4.3,25,LOS=0
V,1749,0,7,flow9.1138,760.2798068508,556.9045978767999,1.59,25,LOS=1
V,1749,0,8,flow9.1139,762.12892440325,530.4825638779,3.2,25,LOS=1
I,1749,0,9,flow9.1142,691.8287856452,451.74516053575,3.2,25,LOS=0
I,1750,0,0,flow7.2265,744.0007638072,426.54370444685003,1.59,25,LOS=0
I,1750,0,1,flow7.2266,736.9729285061001,426.59946696229997,3.2,25,LOS=0
I,1750,0,2,flow8.1073,673.24202942975,677.43564717535,1.59,25,LOS=0
I,1750,0,3,flow8.1074,721.87546159065,677.0497632604,1.59,25,LOS=0
I,1750,0,4,flow8.1075,750.2986782199,423.1329860357,1.59,25,LOS=0
V,1750,0,5,flow9.1142,753.02270287755,660.60133022505,3.2,25,LOS=1
V,1750,0,6,flow9.1144,755.6621736868999,622.885941405,1.59,25,LOS=1
V,1750,0,7,flow9.1145,762.03337468575,531.8478734441501,3.2,25,LOS=1
V,1750,0,8,flow9.1146,764.6877018061,446.6700893669,3.2,25,LOS=1
I,1750,0,9,flow9.1148,702.71819939595,448.67021192699997,3.2,25,LOS=0
I,1751,0,0,flow7.2273,745.1590088048999,425.91644162945,1.59,25,LOS=0
I,1751,0,1,flow7.2274,738.81794267865,425.60027526255,4.3,13,LOS=0
I,1751,0,2,flow7.2276,702.96879414145,445.0148533161,3.2,25,LOS=0
I,1751,0,3,flow7.2277,686.7488768813,449.11435943995,1.59,25,LOS=0
I,1751,0,4,flow8.1075,680.66414286985,677.37675611905,1.59,25,LOS=0
I,1751,0,5,flow8.1078,688.17253260885,452.24993785505,1.59,25,LOS=0
I,1751,0,6,flow8.1080,665.3514900248499,452.0684535548,1.59,25,LOS=0
V,1751,0,7,flow9.1147,753.97516552585,646.99159489865,1.59,25,LOS=1
V,1751,0,8,flow9.1148,752.9486705178499,661.6591783439501,3.2,25,LOS=1
V,1751,0,9,flow9.1149,755.6773047240999,622.6697340694,1.59,25,LOS=1
I,1752,0,0,flow7.2281,813.2421971351,373.33350408604997,4.3,7,LOS=0
I,1752,0,1,flow7.2282,796.06944357565,386.67140180654997,1.59,25,LOS=0
I,1752,0,2,flow7.2283,729.0244460036,434.65432639515,1.59,25,LOS=0
I,1752,0,3,flow7.2284,725.0087968093001,433.07879989344997,1.59,25,LOS=0
V,1752,0,4,flow8.1078,748.03937591505,671.04134464185,1.59,25,LOS=1
V,1752,0,5,flow8.1081,754.81187698775,587.79168524445,1.59,25,LOS=1
V,1752,0,6,flow8.1084,765.5147255758,434.85224970745,1.59,25,LOS=1
I,1752,0,7,flow8.1085,750.1921467978,423.3231173405,3.2,25,LOS=0
I,1752,0,8,flow8.1087,675.35365019215,454.01969531935,3.2,25,LOS=0
I,1752,0,9,flow9.1152,718.59803237375,440.30088787554996,1.59,25,LOS=0
I,1753,0,0,flow7.2287,761.7964541096501,416.9679670868,1.59,25,LOS=1
I,1753,0,1,flow7.2288,728.79040666765,431.03081932045,3.2,25,LOS=0
V,1753,0,2,flow8.1087,751.82093232125,630.5310910443,3.2,25,LOS=1
V,1753,0,3,flow8.1088,757.64084144935,547.36691193745,1.59,25,LOS=1
V,1753,0,4,flow9.1152,755.6184419236499,623.5108244113501,1.59,25,LOS=1
V,1753,0,5,flow9.1155,764.0928530879,502.41999402695,4.3,22,LOS=0
I,1753,0,6,flow9.1156,765.66958494655,430.48009267465,1.59,25,LOS=1
I,1753,0,7,flow9.1158,739.64492858045,425.15241016685,1.59,25,LOS=0
I,1753,0,8,flow9.1161,696.32592800855,447.7477211703,1.59,25,LOS=0
I,1753,0,9,flow9.1162,669.71241486705,451.4663902048,1.59,25,LOS=0
I,1754,0,0,flow7.2295,710.6701172389,440.84410046725,1.59,25,LOS=0
I,1754,0,1,flow8.1089,746.1759578635999,673.9249089475,1.59,25,LOS=1
V,1754,0,2,flow8.1091,762.3387778384499,480.23527556745,4.3,25,LOS=0
I,1754,0,3,flow8.1092,730.0338877074,434.10764995935,1.59,25,LOS=0
I,1754,0,4,flow9.1158,790.55542407755,670.4144585527,1.59,25,LOS=0
V,1754,0,5,flow9.1159,759.62709414685,670.2956264884999,1.59,25,LOS=1
V,1754,0,6,flow9.1160,753.54885971815,653.0830770379,1.59,25,LOS=1
V,1754,0,7,flow9.1162,762.5907144053,523.8840482133501,1.59,25,LOS=1
I,1754,0,8,flow9.1164,756.1405372294,421.5864129523,4.3,25,LOS=0
I,1754,0,9,flow9.1166,692.4300665516,451.66214851195,1.59,25,LOS=0
I,1755,0,0,flow8.1092,718.58501702995,677.0758714245001,1.59,25,LOS=0
V,1755,0,1,flow8.1093,749.8330800495501,658.93670678915,1.59,25,LOS=1
V,1755,0,2,flow8.1095,756.4121738,564.92408236825,1.59,25,LOS=1
V,1755,0,3,flow8.1097,762.53693961725,477.40362282155,4.3,25,LOS=0
I,1755,0,4,flow8.1098,765.4100311466,431.52290169605,4.3,19,LOS=0
I,1755,0,5,flow8.1099,731.9741766515,433.0568609535,1.59,25,LOS=0
I,1755,0,6,flow8.1101,672.1337220672,454.46423421505,1.59,25,LOS=0
I,1755,0,7,flow9.1165,791.52959982365,670.41820150665,3.2,25,LOS=0
V,1755,0,8,flow9.1166,754.72496074645,636.27777371095,1.59,25,LOS=1
